거래 #,타입,날짜 및 시간,신호,가격 USD,포지션 크기 (수량),포지션 크기 (가치),순손익 USD,순손익 %,유리한 변동 USD,유리한 변동 %,불리한 변동 USD,불리한 변동 %,누적 손익 USD,누적 손익 %
2659,매수 진입,2025-09-22 21:20,L5,3715.29,234.74,872127.1746,2666.65,0.31,2666.65,0.31,-713.61,-0.08,-39089.44,-390.89
2660,매수 청산,2025-09-23 00:00,XL6,3726.65,704.22,2614381.539,9999.92,0.38,9999.92,0.38,-140.84,-0.01,-29089.52,-290.90
2660,매수 진입,2025-09-22 21:20,L6,3712.45,704.22,2614381.539,9999.92,0.38,9999.92,0.38,-140.84,-0.01,-29089.52,-290.90
2661,매수 청산,2025-09-23 16:30,XL1,3755.08,38.85,145690.608,194.25,0.13,217.75,0.15,-42.54,-0.03,-28895.27,-288.95
2661,매수 진입,2025-09-23 16:10,L1,3750.08,38.85,145690.608,194.25,0.13,217.75,0.15,-42.54,-0.03,-28895.27,-288.95
2662,매도 청산,2025-09-24 14:30,XS1,3775.425,52.17,195863.9178,-1100,-0.56,107.73,0.06,-1100,-0.56,-29995.27,-299.95
2662,매도 진입,2025-09-24 11:50,S1,3754.34,52.17,195863.9178,-1100,-0.56,107.73,0.06,-1100,-0.56,-29995.27,-299.95
2663,매도 청산,2025-09-24 14:30,XS2,3775.425,63.76,239598.922,-1122.18,-0.47,353.87,0.15,-1122.18,-0.47,-31117.45,-311.17
2663,매도 진입,2025-09-24 11:50,S2,3757.825,63.76,239598.922,-1122.18,-0.47,353.87,0.15,-1122.18,-0.47,-31117.45,-311.17
2664,매도 청산,2025-09-24 14:30,XS2,3775.425,63.76,239721.1499,-999.95,-0.42,49.22,0.02,-999.95,-0.42,-32117.4,-321.17
2664,매도 진입,2025-09-24 12:10,S2,3759.742,63.76,239721.1499,-999.95,-0.42,49.22,0.02,-999.95,-0.42,-32117.4,-321.17
2665,매도 청산,2025-09-24 14:30,XS3,3775.425,81.98,308509.3495,-999.99,-0.32,6.72,0.00,-999.99,-0.32,-33117.39,-331.17
2665,매도 진입,2025-09-24 12:30,S3,3763.227,81.98,308509.3495,-999.99,-0.32,6.72,0.00,-999.99,-0.32,-33117.39,-331.17
2666,매도 청산,2025-09-24 14:30,XS4,3775.425,114.77,432305.5362,-999.99,-0.23,387.58,0.09,-999.99,-0.23,-34117.38,-341.17
2666,매도 진입,2025-09-24 13:00,S4,3766.712,114.77,432305.5362,-999.99,-0.23,387.58,0.09,-999.99,-0.23,-34117.38,-341.17
2667,매도 청산,2025-09-24 14:30,XS5,3775.425,191.29,721200.9841,-1000.06,-0.14,424.09,0.06,-1000.06,-0.14,-35117.44,-351.17
2667,매도 진입,2025-09-24 14:00,S5,3770.197,191.29,721200.9841,-1000.06,-0.14,424.09,0.06,-1000.06,-0.14,-35117.44,-351.17
2668,매도 청산,2025-09-24 14:30,XS6,3775.425,573.88,2165640.626,-1000.27,-0.05,399.99,0.02,-1000.27,-0.05,-36117.72,-361.18
2668,매도 진입,2025-09-24 14:30,S6,3773.682,573.88,2165640.626,-1000.27,-0.05,399.99,0.02,-1000.27,-0.05,-36117.72,-361.18
2669,매수 청산,2025-09-24 21:20,반대신호정리,3770.74,36.11,136260.3628,-98.94,-0.07,40.62,0.03,-498.32,-0.37,-36216.66,-362.17
2669,매수 진입,2025-09-24 17:20,L1,3773.48,36.11,136260.3628,-98.94,-0.07,40.62,0.03,-498.32,-0.37,-36216.66,-362.17
2670,매수 청산,2025-09-24 21:20,반대신호정리,3770.74,44.13,166301.4779,101.28,0.06,146.95,0.09,-386.8,-0.23,-36115.38,-361.15
2670,매수 진입,2025-09-24 17:40,L2,3768.445,44.13,166301.4779,101.28,0.06,146.95,0.09,-386.8,-0.23,-36115.38,-361.15
2671,매수 청산,2025-09-24 21:20,반대신호정리,3770.74,56.74,213535.8834,415.9,0.19,438.32,0.21,-211.64,-0.10,-35699.48,-356.99
2671,매수 진입,2025-09-24 18:40,L3,3763.41,56.74,213535.8834,415.9,0.19,438.32,0.21,-211.64,-0.10,-35699.48,-356.99
2672,매도 청산,2025-09-25 11:00,XS1,3730.54,26.97,100612.6638,0,0.00,27.64,0.03,-566.24,-0.56,-35699.48,-356.99
2672,매도 진입,2025-09-25 04:50,S1,3730.54,26.97,100612.6638,0,0.00,27.64,0.03,-566.24,-0.56,-35699.48,-356.99
2673,매도 청산,2025-09-25 11:00,XS2,3730.54,32.97,123218.1216,222.22,0.18,222.22,0.18,-469.99,-0.38,-35477.26,-354.77
2673,매도 진입,2025-09-25 05:50,S2,3737.28,32.97,123218.1216,222.22,0.18,222.22,0.18,-469.99,-0.38,-35477.26,-354.77
2674,매도 청산,2025-09-25 11:00,XS3,3730.54,42.39,158709.0078,571.42,0.36,571.42,0.36,-318.56,-0.20,-34905.84,-349.06
2674,매도 진입,2025-09-25 07:20,S3,3744.02,42.39,158709.0078,571.42,0.36,571.42,0.36,-318.56,-0.20,-34905.84,-349.06
2675,매도 청산,2025-09-25 11:00,XS4,3730.54,59.34,222570.0984,1199.85,0.54,1199.85,0.54,-45.99,-0.02,-33705.99,-337.06
2675,매도 진입,2025-09-25 09:10,S4,3750.76,59.34,222570.0984,1199.85,0.54,1199.85,0.54,-45.99,-0.02,-33705.99,-337.06
2676,매도 청산,2025-09-25 14:00,XS1,3736.035,40.49,151272.0572,0,0.00,171.68,0.11,-190.51,-0.13,-33705.99,-337.06
2676,매도 진입,2025-09-25 12:50,S1,3736.035,40.49,151272.0572,0,0.00,171.68,0.11,-190.51,-0.13,-33705.99,-337.06
2677,매도 청산,2025-09-25 14:00,XS2,3736.035,49.49,185118.5823,222.21,0.12,222.21,0.12,-10.64,-0.01,-33483.78,-334.84
2677,매도 진입,2025-09-25 13:30,S2,3740.525,49.49,185118.5823,222.21,0.12,222.21,0.12,-10.64,-0.01,-33483.78,-334.84
2678,매수 청산,2025-09-26 17:10,반대신호정리,3751.835,14.6,54817.598,-40.81,-0.07,1.68,0.00,-294.77,-0.54,-33524.59,-335.25
2678,매수 진입,2025-09-26 04:20,L1,3754.63,14.6,54817.598,-40.81,-0.07,1.68,0.00,-294.77,-0.54,-33524.59,-335.25
2679,매수 청산,2025-09-26 17:10,반대신호정리,3751.835,17.85,66798.00225,172.25,0.26,213.22,0.32,-138.25,-0.21,-33352.33,-333.52
2679,매수 진입,2025-09-26 08:10,L2,3742.185,17.85,66798.00225,172.25,0.26,213.22,0.32,-138.25,-0.21,-33352.33,-333.52
2680,매수 청산,2025-09-29 09:30,XL1,3778.93,20.74,78375.0082,0,0.00,91.77,0.12,-399.66,-0.51,-33352.33,-333.52
2680,매수 진입,2025-09-27 00:00,L1,3778.93,20.74,78375.0082,0,0.00,91.77,0.12,-399.66,-0.51,-33352.33,-333.52
2681,매수 청산,2025-09-29 09:30,XL2,3778.93,25.35,95573.68275,222.19,0.23,222.19,0.23,-266.3,-0.28,-33130.14,-331.30
2681,매수 진입,2025-09-27 04:30,L2,3770.165,25.35,95573.68275,222.19,0.23,222.19,0.23,-266.3,-0.28,-33130.14,-331.30
2682,매수 청산,2025-09-29 09:30,XL3,3778.93,32.59,122584.026,571.3,0.47,571.3,0.47,-56.71,-0.05,-32558.84,-325.59
2682,매수 진입,2025-09-27 05:50,L3,3761.4,32.59,122584.026,571.3,0.47,571.3,0.47,-56.71,-0.05,-32558.84,-325.59
2683,매수 청산,2025-09-30 12:20,XL1,3858.64,42.63,163948.3723,545.45,0.33,545.45,0.33,-92.29,-0.06,-32013.38,-320.13
2683,매수 진입,2025-09-30 11:30,L1,3845.845,42.63,163948.3723,545.45,0.33,545.45,0.33,-92.29,-0.06,-32013.38,-320.13
2684,매도 청산,2025-09-30 20:10,XS1,3804.69,28.47,108319.5243,0,0.00,50.96,0.05,-285.98,-0.26,-32013.38,-320.13
2684,매도 진입,2025-09-30 19:10,S1,3804.69,28.47,108319.5243,0,0.00,50.96,0.05,-285.98,-0.26,-32013.38,-320.13
2685,매도 청산,2025-09-30 20:10,XS2,3804.69,34.8,132625.41,222.2,0.17,222.2,0.17,-127.37,-0.10,-31791.19,-317.91
2685,매도 진입,2025-09-30 19:40,S2,3811.075,34.8,132625.41,222.2,0.17,222.2,0.17,-127.37,-0.10,-31791.19,-317.91
2686,매수 청산,2025-10-01 16:50,XL1,3877.035,16.06,61720.0254,545.16,0.88,545.16,0.88,-55.17,-0.09,-31246.03,-312.46
2686,매수 진입,2025-10-01 02:50,L1,3843.09,16.06,61720.0254,545.16,0.88,545.16,0.88,-55.17,-0.09,-31246.03,-312.46
2687,매수 청산,2025-10-01 20:30,XL2,3879.87,38.6,149944.788,-181.81,-0.12,38.79,0.03,-181.81,-0.12,-31427.84,-314.28
2687,매수 진입,2025-10-01 20:20,L1,3884.58,38.6,149944.788,-181.81,-0.12,38.79,0.03,-181.81,-0.12,-31427.84,-314.28
2688,매수 청산,2025-10-01 20:30,XL2,3879.87,8.58,33289.2846,0,0.00,0,0.00,0,0.00,-31427.84,-314.28
2688,매수 진입,2025-10-01 20:30,L2,3879.87,8.58,33289.2846,0,0.00,0,0.00,0,0.00,-31427.84,-314.28
2689,매수 청산,2025-10-01 21:10,XL1,3889.29,38.6,149762.982,363.61,0.24,363.61,0.24,-69.87,-0.05,-31064.22,-310.64
2689,매수 진입,2025-10-01 20:30,L2,3879.87,38.6,149762.982,363.61,0.24,363.61,0.24,-69.87,-0.05,-31064.22,-310.64
2690,매도 청산,2025-10-03 12:10,XS1,3845.86,12.88,49534.6768,0,0.00,9.6,0.02,-229.97,-0.46,-31064.22,-310.64
2690,매도 진입,2025-10-03 03:10,S1,3845.86,12.88,49534.6768,0,0.00,9.6,0.02,-229.97,-0.46,-31064.22,-310.64
2691,매도 청산,2025-10-03 12:10,XS2,3845.86,15.74,60755.9278,222.09,0.37,222.09,0.37,-58.95,-0.10,-30842.13,-308.42
2691,매도 진입,2025-10-03 08:30,S2,3859.97,15.74,60755.9278,222.09,0.37,222.09,0.37,-58.95,-0.10,-30842.13,-308.42
2692,매도 청산,2025-10-03 17:20,반대신호정리,3862.14,37.29,143382.2874,-636.91,-0.44,64.33,0.04,-773.58,-0.54,-31479.05,-314.79
2692,매도 진입,2025-10-03 13:30,S1,3845.06,37.29,143382.2874,-636.91,-0.44,64.33,0.04,-773.58,-0.54,-31479.05,-314.79
2693,매도 청산,2025-10-03 17:20,반대신호정리,3862.14,45.58,175480.0373,-556.3,-0.32,0,0.00,-723.35,-0.41,-32035.35,-320.35
2693,매도 진입,2025-10-03 14:10,S2,3849.935,45.58,175480.0373,-556.3,-0.32,0,0.00,-723.35,-0.41,-32035.35,-320.35
2694,매도 청산,2025-10-03 17:20,반대신호정리,3862.14,58.6,225891.866,-429.54,-0.19,220.34,0.10,-644.31,-0.29,-32464.89,-324.65
2694,매도 진입,2025-10-03 14:20,S3,3854.81,58.6,225891.866,-429.54,-0.19,220.34,0.10,-644.31,-0.29,-32464.89,-324.65
2695,매도 청산,2025-10-03 17:20,반대신호정리,3862.14,82.05,316687.1542,-201.43,-0.06,361.84,0.11,-502.15,-0.16,-32666.32,-326.66
2695,매도 진입,2025-10-03 15:10,S4,3859.685,82.05,316687.1542,-201.43,-0.06,361.84,0.11,-502.15,-0.16,-32666.32,-326.66
2696,매도 청산,2025-10-03 17:20,반대신호정리,3862.14,136.75,528478.58,330.94,0.06,527.86,0.10,-170.25,-0.03,-32335.39,-323.35
2696,매도 진입,2025-10-03 16:40,S5,3864.56,136.75,528478.58,330.94,0.06,527.86,0.10,-170.25,-0.03,-32335.39,-323.35
2697,매수 청산,2025-10-03 20:30,XL1,3859.689,70.33,271551.8663,-99.94,-0.04,51.69,0.02,-453.63,-0.17,-32435.32,-324.35
2697,매수 진입,2025-10-03 20:20,L1,3861.11,70.33,271551.8663,-99.94,-0.04,51.69,0.02,-453.63,-0.17,-32435.32,-324.35
2698,매수 청산,2025-10-03 20:30,XL2,3859.689,85.96,331678.809,100.06,0.03,285.39,0.09,-332.24,-0.10,-32335.27,-323.35
2698,매수 진입,2025-10-03 20:20,L2,3858.525,85.96,331678.809,100.06,0.03,285.39,0.09,-332.24,-0.10,-32335.27,-323.35
2699,매수 청산,2025-10-03 20:30,XL2,3859.689,85.96,331556.5739,222.29,0.07,222.29,0.07,-210,-0.06,-32112.97,-321.13
2699,매수 진입,2025-10-03 20:30,L2,3857.103,85.96,331556.5739,222.29,0.07,222.29,0.07,-210,-0.06,-32112.97,-321.13
2700,매수 청산,2025-10-06 08:00,XL1,3914.305,14.22,55116.2223,545.19,0.99,545.19,0.99,-135.66,-0.25,-31567.78,-315.68
2700,매수 진입,2025-10-03 23:10,L1,3875.965,14.22,55116.2223,545.19,0.99,545.19,0.99,-135.66,-0.25,-31567.78,-315.68
2701,매수 청산,2025-10-06 13:40,XL1,3938.75,30.76,120610.5752,545.37,0.45,545.37,0.45,-29.84,-0.02,-31022.41,-310.22
2701,매수 진입,2025-10-06 12:00,L1,3921.02,30.76,120610.5752,545.37,0.45,545.37,0.45,-29.84,-0.02,-31022.41,-310.22
2702,매수 청산,2025-10-08 12:00,XL1,4012.515,15.57,61929.5193,545.34,0.88,545.34,0.88,-7.55,-0.01,-30477.07,-304.77
2702,매수 진입,2025-10-08 03:10,L1,3977.49,15.57,61929.5193,545.34,0.88,545.34,0.88,-7.55,-0.01,-30477.07,-304.77
2703,매수 청산,2025-10-09 20:00,XL1,4046.23,24.47,98829.436,181.81,0.18,181.81,0.18,-16.03,-0.02,-30295.25,-302.95
2703,매수 진입,2025-10-09 19:30,L1,4038.8,24.47,98829.436,181.81,0.18,181.81,0.18,-16.03,-0.02,-30295.25,-302.95
2704,매수 청산,2025-10-10 00:50,XL1,4015.873,12.6,50946.21,-346.21,-0.68,3.02,0.01,-494.17,-0.97,-30641.46,-306.41
2704,매수 진입,2025-10-09 22:40,L1,4043.35,12.6,50946.21,-346.21,-0.68,3.02,0.01,-494.17,-0.97,-30641.46,-306.41
2705,매수 청산,2025-10-10 00:50,XL2,4015.873,15.4,62045.445,-201,-0.32,20.64,0.03,-381.84,-0.62,-30842.46,-308.42
2705,매수 진입,2025-10-09 22:40,L2,4028.925,15.4,62045.445,-201,-0.32,20.64,0.03,-381.84,-0.62,-30842.46,-308.42
2706,매수 청산,2025-10-10 00:50,XL2,4015.873,15.4,61923.2614,-78.82,-0.13,142.82,0.23,-259.66,-0.42,-30921.28,-309.21
2706,매수 진입,2025-10-09 22:40,L2,4020.991,15.4,61923.2614,-78.82,-0.13,142.82,0.23,-259.66,-0.42,-30921.28,-309.21
2707,매수 청산,2025-10-10 00:50,XL2,4015.873,15.4,61844.4288,0.02,0.00,206.64,0.33,-180.83,-0.29,-30921.27,-309.21
2707,매수 진입,2025-10-09 23:00,L2,4015.872,15.4,61844.4288,0.02,0.00,206.64,0.33,-180.83,-0.29,-30921.27,-309.21
2708,매수 청산,2025-10-14 08:30,XL1,4120.245,7.58,30686.6067,544.85,1.78,544.85,1.78,-13.64,-0.04,-30376.42,-303.76
2708,매수 진입,2025-10-13 12:00,L1,4048.365,7.58,30686.6067,544.85,1.78,544.85,1.78,-13.64,-0.04,-30376.42,-303.76
2709,매수 청산,2025-10-14 18:50,XL2,4123.32,18.74,77452.7948,-181.78,-0.23,18.83,0.02,-181.78,-0.23,-30558.19,-305.58
2709,매수 진입,2025-10-14 18:50,L1,4133.02,18.74,77452.7948,-181.78,-0.23,18.83,0.02,-181.78,-0.23,-30558.19,-305.58
2710,매수 청산,2025-10-14 18:50,XL2,4123.32,4.16,17153.0112,0,0.00,0,0.00,0,0.00,-30558.19,-305.58
2710,매수 진입,2025-10-14 18:50,L2,4123.32,4.16,17153.0112,0,0.00,0,0.00,0,0.00,-30558.19,-305.58
2711,매수 청산,2025-10-14 19:20,XL1,4133.02,18.74,77271.0168,181.78,0.24,181.78,0.24,-30.92,-0.04,-30376.42,-303.76
2711,매수 진입,2025-10-14 18:50,L2,4123.32,18.74,77271.0168,181.78,0.24,181.78,0.24,-30.92,-0.04,-30376.42,-303.76
2712,매수 청산,2025-10-15 10:10,XL1,4180.255,13.25,54843.00875,545.37,0.99,545.37,0.99,-45.31,-0.08,-29831.05,-298.31
2712,매수 진입,2025-10-15 04:40,L1,4139.095,13.25,54843.00875,545.37,0.99,545.37,0.99,-45.31,-0.08,-29831.05,-298.31
2713,매수 청산,2025-10-15 15:40,XL1,4195.315,21.99,91709.7348,545.24,0.59,545.24,0.59,-54.76,-0.06,-29285.8,-292.86
2713,매수 진입,2025-10-15 11:40,L1,4170.52,21.99,91709.7348,545.24,0.59,545.24,0.59,-54.76,-0.06,-29285.8,-292.86
2714,매수 청산,2025-10-15 18:30,XL2,4195.315,29.66,124331.1608,101.88,0.08,101.88,0.08,-819.8,-0.66,-29183.92,-291.84
2714,매수 진입,2025-10-15 18:20,L1,4191.88,29.66,124331.1608,101.88,0.08,101.88,0.08,-819.8,-0.66,-29183.92,-291.84
2715,매수 청산,2025-10-15 18:30,XL2,4195.315,6.59,27584.0925,63.03,0.23,63.03,0.23,-141.75,-0.51,-29120.89,-291.21
2715,매수 진입,2025-10-15 18:20,L2,4185.75,6.59,27584.0925,63.03,0.23,63.03,0.23,-141.75,-0.51,-29120.89,-291.21
2716,매수 청산,2025-10-15 18:30,XL3,4195.315,29.66,124149.345,283.7,0.23,283.7,0.23,-637.99,-0.51,-28837.19,-288.37
2716,매수 진입,2025-10-15 18:20,L2,4185.75,29.66,124149.345,283.7,0.23,283.7,0.23,-637.99,-0.51,-28837.19,-288.37
2717,매수 청산,2025-10-15 18:30,XL3,4195.315,16.94,70802.7628,265.87,0.38,265.87,0.38,-260.54,-0.37,-28571.32,-285.71
2717,매수 진입,2025-10-15 18:20,L3,4179.62,16.94,70802.7628,265.87,0.38,265.87,0.38,-260.54,-0.37,-28571.32,-285.71
2718,매수 청산,2025-10-15 18:30,XL4,4195.315,29.66,123967.5292,465.51,0.38,465.51,0.38,-456.17,-0.37,-28105.8,-281.06
2718,매수 진입,2025-10-15 18:20,L3,4179.62,29.66,123967.5292,465.51,0.38,465.51,0.38,-456.17,-0.37,-28105.8,-281.06
2719,매수 청산,2025-10-15 18:30,XL4,4195.315,35.59,148534.5091,776.75,0.52,776.75,0.52,-329.21,-0.22,-27329.05,-273.29
2719,매수 진입,2025-10-15 18:20,L4,4173.49,35.59,148534.5091,776.75,0.52,776.75,0.52,-329.21,-0.22,-27329.05,-273.29
2720,매수 청산,2025-10-15 18:30,XL5,4195.315,29.66,123785.7134,647.33,0.52,647.33,0.52,-274.35,-0.22,-26681.72,-266.82
2720,매수 진입,2025-10-15 18:20,L4,4173.49,29.66,123785.7134,647.33,0.52,647.33,0.52,-274.35,-0.22,-26681.72,-266.82
2721,매수 청산,2025-10-15 18:30,XL5,4195.315,79.09,329596.5024,2210.96,0.67,2210.96,0.67,-246.76,-0.07,-24470.76,-244.71
2721,매수 진입,2025-10-15 18:20,L5,4167.36,79.09,329596.5024,2210.96,0.67,2210.96,0.67,-246.76,-0.07,-24470.76,-244.71
2722,매수 청산,2025-10-15 18:30,XL2,4195.315,29.66,123603.8976,829.15,0.67,829.15,0.67,-92.54,-0.07,-23641.62,-236.42
2722,매수 진입,2025-10-15 18:20,L5,4167.36,29.66,123603.8976,829.15,0.67,829.15,0.67,-92.54,-0.07,-23641.62,-236.42
2723,매수 청산,2025-10-15 18:30,XL2,4195.315,6.59,27442.3416,204.78,0.75,204.78,0.75,0,0.00,-23436.83,-234.37
2723,매수 진입,2025-10-15 18:20,L2,4164.24,6.59,27442.3416,204.78,0.75,204.78,0.75,0,0.00,-23436.83,-234.37
2724,매수 청산,2025-10-15 18:30,XL1,4196.845,29.66,123511.3584,967.06,0.78,967.06,0.78,0,0.00,-22469.77,-224.70
2724,매수 진입,2025-10-15 18:20,L2,4164.24,29.66,123511.3584,967.06,0.78,967.06,0.78,0,0.00,-22469.77,-224.70
2725,매수 청산,2025-10-16 16:10,XL1,4232.89,28.47,120510.3783,0,0.00,270.18,0.22,-835.31,-0.69,-22469.77,-224.70
2725,매수 진입,2025-10-16 11:40,L1,4232.89,28.47,120510.3783,0,0.00,270.18,0.22,-835.31,-0.69,-22469.77,-224.70
2726,매수 청산,2025-10-16 16:10,XL2,4232.89,34.8,147082.374,222.2,0.15,222.2,0.15,-798.83,-0.54,-22247.57,-222.48
2726,매수 진입,2025-10-16 14:10,L2,4226.505,34.8,147082.374,222.2,0.15,222.2,0.15,-798.83,-0.54,-22247.57,-222.48
2727,매수 청산,2025-10-16 16:10,XL3,4232.89,44.74,188808.1688,571.33,0.30,571.33,0.30,-741.34,-0.39,-21676.24,-216.76
2727,매수 진입,2025-10-16 14:30,L3,4220.12,44.74,188808.1688,571.33,0.30,571.33,0.30,-741.34,-0.39,-21676.24,-216.76
2728,매수 청산,2025-10-16 16:10,XL4,4232.89,62.64,263948.3604,1199.87,0.45,1199.87,0.45,-637.99,-0.24,-20476.37,-204.76
2728,매수 진입,2025-10-16 14:30,L4,4213.735,62.64,263948.3604,1199.87,0.45,1199.87,0.45,-637.99,-0.24,-20476.37,-204.76
2729,매수 청산,2025-10-16 16:10,XL5,4232.89,104.41,439289.4135,2666.63,0.61,2666.63,0.61,-396.76,-0.09,-17809.74,-178.10
2729,매수 진입,2025-10-16 14:30,L5,4207.35,104.41,439289.4135,2666.63,0.61,2666.63,0.61,-396.76,-0.09,-17809.74,-178.10
2730,매수 청산,2025-10-20 23:20,XL1,4324.445,10.07,43417.7113,129.45,0.30,130.96,0.30,-188.71,-0.43,-17680.29,-176.80
2730,매수 진입,2025-10-20 22:40,L1,4311.59,10.07,43417.7113,129.45,0.30,130.96,0.30,-188.71,-0.43,-17680.29,-176.80
2731,매수 청산,2025-10-20 23:20,XL2,4324.445,12.31,52853.4774,380.44,0.72,382.29,0.72,-8.49,-0.02,-17299.85,-173.00
2731,매수 진입,2025-10-20 23:00,L2,4293.54,12.31,52853.4774,380.44,0.72,382.29,0.72,-8.49,-0.02,-17299.85,-173.00
2732,매수 청산,2025-10-21 17:10,XL1,4250.495,10.07,43802.1839,-999.7,-2.28,318.92,0.73,-999.7,-2.28,-18299.55,-183.00
2732,매수 진입,2025-10-21 01:20,L1,4349.77,10.07,43802.1839,-999.7,-2.28,318.92,0.73,-999.7,-2.28,-18299.55,-183.00
2733,매수 청산,2025-10-21 17:10,XL2,4250.495,12.31,53323.4732,-999.88,-1.88,153.44,0.29,-999.88,-1.88,-19299.43,-192.99
2733,매수 진입,2025-10-21 14:10,L2,4331.72,12.31,53323.4732,-999.88,-1.88,153.44,0.29,-999.88,-1.88,-19299.43,-192.99
2734,매도 청산,2025-10-22 19:50,XS1,4057.345,6.71,27406.5253,181.74,0.66,263.27,0.96,-42.44,-0.15,-19117.69,-191.18
2734,매도 진입,2025-10-22 19:30,S1,4084.43,6.71,27406.5253,181.74,0.66,263.27,0.96,-42.44,-0.15,-19117.69,-191.18
2735,매도 청산,2025-10-22 23:10,XS1,4058.105,6.71,27229.88455,0,0.00,71.6,0.26,-183.69,-0.67,-19117.69,-191.18
2735,매도 진입,2025-10-22 22:10,S1,4058.105,6.71,27229.88455,0,0.00,71.6,0.26,-183.69,-0.67,-19117.69,-191.18
2736,매도 청산,2025-10-22 23:10,XS2,4058.105,8.2,33498.558,222.1,0.66,222.1,0.66,-2.38,-0.01,-18895.59,-188.96
2736,매도 진입,2025-10-22 22:40,S2,4085.19,8.2,33498.558,222.1,0.66,222.1,0.66,-2.38,-0.01,-18895.59,-188.96
2737,매수 청산,2025-10-24 08:50,반대신호정리,4119.64,11.77,48788.35665,-300.19,-0.62,42.31,0.09,-460.32,-0.94,-19195.78,-191.96
2737,매수 진입,2025-10-24 00:30,L1,4145.145,11.77,48788.35665,-300.19,-0.62,42.31,0.09,-460.32,-0.94,-19195.78,-191.96
2738,매수 청산,2025-10-24 08:50,반대신호정리,4119.64,14.39,59426.45495,-144.84,-0.24,199.95,0.34,-340.61,-0.57,-19340.62,-193.41
2738,매수 진입,2025-10-24 01:40,L2,4129.705,14.39,59426.45495,-144.84,-0.24,199.95,0.34,-340.61,-0.57,-19340.62,-193.41
2739,매수 청산,2025-10-24 08:50,반대신호정리,4119.64,18.5,76113.9025,99.44,0.13,268.9,0.35,-152.25,-0.20,-19241.18,-192.41
2739,매수 진입,2025-10-24 05:00,L3,4114.265,18.5,76113.9025,99.44,0.13,268.9,0.35,-152.25,-0.20,-19241.18,-192.41
2740,매도 청산,2025-10-24 21:20,XS1,4060.32,36.18,147084.1821,181.8,0.12,243.31,0.17,-9.77,-0.01,-19059.38,-190.59
2740,매도 진입,2025-10-24 20:50,S1,4065.345,36.18,147084.1821,181.8,0.12,243.31,0.17,-9.77,-0.01,-19059.38,-190.59
2741,매도 청산,2025-10-24 22:10,XS2,4116.11,36.18,148739.0553,-181.8,-0.12,183.07,0.12,-181.8,-0.12,-19241.18,-192.41
2741,매도 진입,2025-10-24 22:10,S1,4111.085,36.18,148739.0553,-181.8,-0.12,183.07,0.12,-181.8,-0.12,-19241.18,-192.41
2742,매도 청산,2025-10-24 22:10,XS2,4116.11,8.04,33093.5244,0,0.00,0,0.00,0,0.00,-19241.18,-192.41
2742,매도 진입,2025-10-24 22:10,S2,4116.11,8.04,33093.5244,0,0.00,0,0.00,0,0.00,-19241.18,-192.41
2743,매도 청산,2025-10-24 22:30,XS1,4114.005,36.18,148920.8598,76.16,0.05,142.73,0.10,-224.5,-0.15,-19165.02,-191.65
2743,매도 진입,2025-10-24 22:10,S2,4116.11,36.18,148920.8598,76.16,0.05,142.73,0.10,-224.5,-0.15,-19165.02,-191.65
2744,매도 청산,2025-10-24 22:30,XS2,4114.005,44.22,182236.5897,315.29,0.17,396.65,0.22,-52.18,-0.03,-18849.73,-188.50
2744,매도 진입,2025-10-24 22:10,S2,4121.135,44.22,182236.5897,315.29,0.17,396.65,0.22,-52.18,-0.03,-18849.73,-188.50
2745,매도 청산,2025-10-28 15:40,XS1,3945.975,4.43,18025.02765,544.36,3.02,544.36,3.02,-72.28,-0.40,-18305.38,-183.05
2745,매도 진입,2025-10-27 14:00,S1,4068.855,4.43,18025.02765,544.36,3.02,544.36,3.02,-72.28,-0.40,-18305.38,-183.05
2746,매수 청산,2025-10-30 05:30,반대신호정리,3948.93,3.78,15001.5159,-74.56,-0.50,233.17,1.55,-154.21,-1.03,-18379.94,-183.80
2746,매수 진입,2025-10-29 11:20,L1,3968.655,3.78,15001.5159,-74.56,-0.50,233.17,1.55,-154.21,-1.03,-18379.94,-183.80
2747,매도 청산,2025-10-31 17:50,XS1,4007.875,16.87,67612.85125,0,0.00,96.24,0.14,-319.6,-0.47,-18379.94,-183.80
2747,매도 진입,2025-10-31 14:50,S1,4007.875,16.87,67612.85125,0,0.00,96.24,0.14,-319.6,-0.47,-18379.94,-183.80
2748,매도 청산,2025-10-31 17:50,XS2,4007.875,20.62,82864.563,222.18,0.27,222.18,0.27,-168.47,-0.20,-18157.76,-181.58
2748,매도 진입,2025-10-31 16:10,S2,4018.65,20.62,82864.563,222.18,0.27,222.18,0.27,-168.47,-0.20,-18157.76,-181.58
2749,매도 청산,2025-10-31 19:20,XS1,4012.887,23.49,94162.7187,-100,-0.11,7.4,0.01,-192.85,-0.20,-18257.75,-182.58
2749,매도 진입,2025-10-31 19:00,S1,4008.63,23.49,94162.7187,-100,-0.11,7.4,0.01,-192.85,-0.20,-18257.75,-182.58
2750,매도 청산,2025-10-31 19:20,XS2,4012.887,28.71,115309.9827,100,0.09,139.39,0.12,-13.49,-0.01,-18157.76,-181.58
2750,매도 진입,2025-10-31 19:00,S2,4016.37,28.71,115309.9827,100,0.09,139.39,0.12,-13.49,-0.01,-18157.76,-181.58
